Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
1,190510_2per_43_forfit,394406653.0942503,13155.989837951503,60.1244957603,24.7537901993,11.262472709917043,0.0576941466,2.9617305523363084,2.9617305523363084,0.0,inf,2.951955366802526,0
1,190510_2per_43_forfit,394406852.07068485,13155.99647509094,60.1244957603,24.7537901993,11.260499665710658,0.0581402542,2.9622495013599432,2.9622495013599432,0.0,inf,2.9520296623543536,0
1,190510_2per_43_forfit,394407051.0471194,13156.003112230374,60.1244957603,24.7537901993,11.25862870439322,0.0616028432,2.9627417686133684,2.9627417686133684,0.0,inf,2.952100882541841,0
1,190510_2per_43_forfit,394407250.0235539,13156.00974936981,60.1244957603,24.7537901993,11.258315041345854,0.0613337651999999,2.962824312280719,2.962824312280719,0.0,inf,2.9521688609131025,0
1,190510_2per_43_forfit,394407448.9999885,13156.016386509247,60.1244957603,24.7537901993,11.257211655325769,0.0596318947,2.963114716248081,2.963114716248081,0.0,inf,2.952233440127886,0
1,190510_2per_43_forfit,394407647.97642297,13156.023023648679,60.1244957603,24.7537901993,11.256430428214694,0.0545937528,2.9633203645274646,2.9633203645274646,0.0,inf,2.9522944723999234,0
1,190510_2per_43_forfit,394407846.9528575,13156.029660788114,60.1244957603,24.7537901993,11.258425570976453,0.0561659898,2.9627952247431497,2.9627952247431497,0.0,inf,2.952351819912454,0
1,190510_2per_43_forfit,394408045.9292921,13156.03629792755,60.1244957603,24.7537901993,11.258023476729074,0.0600442137999999,2.96290104464293,2.96290104464293,0.0,inf,2.952405355205345,0
1,190510_2per_43_forfit,394408244.9057266,13156.042935066986,60.1244957603,24.7537901993,11.256637013510918,0.0651793507,2.9632659807524004,2.9632659807524004,0.0,inf,2.952454961533438,0
1,190510_2per_43_forfit,394408443.88216114,13156.04957220642,60.1244957603,24.7537901993,11.255395682202996,0.0617265823,2.9635927924380545,2.9635927924380545,0.0,inf,2.9525005331947414,0
1,190510_2per_43_forfit,394408642.85859567,13156.056209345856,60.1244957603,24.7537901993,11.256166638991385,0.0579786642999999,2.9633898101924445,2.9633898101924445,0.0,inf,2.952541975827464,0
1,190510_2per_43_forfit,394408841.8350302,13156.06284648529,60.1244957603,24.7537901993,11.254267093495612,0.0614026694,2.9638899843681066,2.9638899843681066,0.0,inf,2.952579206675252,0
1,190510_2per_43_forfit,394409040.8114647,13156.069483624726,60.1244957603,24.7537901993,11.2561115136041,0.0572973238,2.963404323020499,2.963404323020499,0.0,inf,2.9526121548197946,0
1,190510_2per_43_forfit,394409239.78789926,13156.07612076416,60.1244957603,24.7537901993,11.251506372280351,0.0589731936,2.964617218010324,2.964617218010324,0.0,inf,2.952640761380151,0
1,190510_2per_43_forfit,394409438.7643338,13156.082757903596,60.1244957603,24.7537901993,11.252239423418033,0.0618423367999999,2.9644240816982816,2.9644240816982816,0.0,inf,2.9526649796782474,0
1,190510_2per_43_forfit,394409637.7407684,13156.089395043033,60.1244957603,24.7537901993,11.251402663243042,0.0630310262,2.9646445441675042,2.9646445441675042,0.0,inf,2.9526847753700807,0
1,190510_2per_43_forfit,394409836.7172029,13156.096032182466,60.1244957603,24.7537901993,11.250401968335362,0.0583911862,2.9649082418297543,2.9649082418297543,0.0,inf,2.952700126542223,0
1,190510_2per_43_forfit,394410035.69363743,13156.102669321903,60.1244957603,24.7537901993,11.24549243694121,0.0585466989,2.9662026546956795,2.9662026546956795,0.0,inf,2.9527110237734666,0
1,190510_2per_43_forfit,394410234.670072,13156.109306461338,60.1244957603,24.7537901993,11.24634429975942,0.0550582507,2.9659779774418573,2.9659779774418573,0.0,inf,2.952717470161243,0
1,190510_2per_43_forfit,394410433.6465065,13156.115943600773,60.1244957603,24.7537901993,11.242521233450438,0.0587955503,2.9669865706429093,2.9669865706429093,0.0,inf,2.95271948131296,0
1,190510_2per_43_forfit,394410632.6229411,13156.122580740208,60.1244957603,24.7537901993,11.242123769185309,0.0577199031,2.9670914681837264,2.9670914681837264,0.0,inf,2.9527170853021154,0
1,190510_2per_43_forfit,394410831.5993756,13156.129217879645,60.1244957603,24.7537901993,11.239706281985503,0.0630872993,2.9677296437254204,2.9677296437254204,0.0,inf,2.9527103225893945,0
1,190510_2per_43_forfit,394411030.5758101,13156.135855019076,60.1244957603,24.7537901993,11.237878257053412,0.0611802694,2.968212393552064,2.968212393552064,0.0,inf,2.9526992459089585,0
1,190510_2per_43_forfit,394411229.5522447,13156.142492158517,60.1244957603,24.7537901993,11.22974277299139,0.0589036729,2.9703627406355717,2.9703627406355717,0.0,inf,2.9526839201201787,0
1,190510_2per_43_forfit,394411428.5286792,13156.149129297948,60.1244957603,24.7537901993,11.228477228828906,0.0616073333,2.9706975255890664,2.9706975255890664,0.0,inf,2.9526644220254394,0
1,190510_2per_43_forfit,394411627.5051137,13156.155766437385,60.1244957603,24.7537901993,11.222817355415051,0.0599915141,2.972195703044264,2.972195703044264,0.0,inf,2.952640840154124,0
1,190510_2per_43_forfit,394411826.48154825,13156.162403576818,60.1244957603,24.7537901993,11.217114600298377,0.0642554318,2.9737067604647565,2.9737067604647565,0.0,inf,2.952613274513933,0
1,190510_2per_43_forfit,394412025.4579829,13156.169040716257,60.1244957603,24.7537901993,11.20955943118042,0.0599693857,2.9757110192066323,2.9757110192066323,0.0,inf,2.9525818363096548,0
1,190510_2per_43_forfit,394412224.43441737,13156.17567785569,60.1244957603,24.7537901993,11.19869919733195,0.0568866552,2.978596793434924,2.978596793434924,0.0,inf,2.9525466476307645,0
1,190510_2per_43_forfit,394412423.4108519,13156.182314995125,60.1244957603,24.7537901993,11.189213071853764,0.0575754686,2.9811220240074405,2.9811220240074405,0.0,inf,2.952507841108088,0
1,190510_2per_43_forfit,394412622.3872864,13156.18895213456,60.1244957603,24.7537901993,11.176767832114228,0.0551819837,2.9844414790447886,2.9844414790447886,0.0,inf,2.952465559541151,0
1,190510_2per_43_forfit,394412821.36372095,13156.195589273995,60.1244957603,24.7537901993,11.159193656076694,0.0552792241,2.9891415587766152,2.9891415587766152,0.0,inf,2.9524199554967567,0
1,190510_2per_43_forfit,394413020.3401555,13156.20222641343,60.1244957603,24.7537901993,11.135787674888276,0.0612678154999999,2.9954243465898216,2.9954243465898216,0.0,inf,2.952371190880179,0
1,190510_2per_43_forfit,394413219.31659,13156.208863552865,60.1244957603,24.7537901993,11.10575794082659,0.0600958427,3.0035239105285703,3.0035239105285703,0.0,inf,2.9523194364800953,0
1,190510_2per_43_forfit,394413418.2930246,13156.215500692304,60.1244957603,24.7537901993,11.061285969173012,0.0579601219,3.0155995978023764,3.0155995978023764,0.0,inf,2.9522648714885196,0
1,190510_2per_43_forfit,394413617.2694591,13156.222137831737,60.1244957603,24.7536377958,10.99996152233717,0.0557103136,3.032411472720128,3.032411472720128,0.0,inf,2.952207682997287,0
1,190510_2per_43_forfit,394413816.24589366,13156.228774971172,60.1244957603,24.7536377958,10.90179008095032,0.0611515859999999,3.0597185665959454,3.0597185665959454,0.0,inf,2.952148065471954,0
1,190510_2per_43_forfit,394414015.2223282,13156.235412110607,60.1244957603,24.7536377958,10.725528235267085,0.0653847695,3.1100015577913,3.1100015577913,0.0,inf,2.952086220205423,0
1,190510_2per_43_forfit,394414214.1987627,13156.24204925004,60.1244957603,24.7536377958,10.362153626851804,0.0667598681,3.2190614732228635,3.2190614732228635,0.0,inf,2.952022354752103,0
1,190510_2per_43_forfit,394414413.1751973,13156.24868638948,60.1244957603,24.7536377958,9.611369025954726,0.0804930119,3.470515951446554,3.470515951446554,0.0,inf,2.9519566823444383,0
1,190510_2per_43_forfit,394414612.1516318,13156.25532352891,60.1244957603,24.7536377958,8.291615533352047,0.1068700393,4.022908368778434,4.022908368778434,0.0,inf,2.9518894212938704,0
1,190510_2per_43_forfit,394414811.1280664,13156.261960668351,60.1244957603,24.7536377958,6.627877335710914,0.1567477492,5.0327439435385015,5.0327439435385015,0.0,inf,2.9518207943767365,0
1,190510_2per_43_forfit,394415010.1045009,13156.268597807782,60.1244957603,24.7536377958,5.214161319499056,0.1727244585,6.397272250682853,6.397272250682853,0.0,inf,2.9517510282087627,0
1,190510_2per_43_forfit,394415607.0338045,13156.28850922609,60.1244957603,24.7536377958,4.8750113010417575,0.1741955502,6.842324552701481,6.842324552701481,0.0,inf,2.951537204502909,0
1,190510_2per_43_forfit,394415806.010239,13156.295146365523,60.1244957603,24.7536377958,6.103089114413368,0.172910113,5.465496061828591,5.465496061828591,0.0,inf,2.9514652017978085,0
1,190510_2per_43_forfit,394416004.98667353,13156.30178350496,60.1244957603,24.7536377958,7.740326724182835,0.1219808701,4.3094317214802995,4.3094317214802995,0.0,inf,2.951393227935038,0
1,190510_2per_43_forfit,394416203.9631081,13156.308420644395,60.1244957603,24.7536377958,9.226189133919448,0.0844197469,3.615404912650519,3.615404912650519,0.0,inf,2.9513215189374375,0
1,190510_2per_43_forfit,394416402.93954265,13156.31505778383,60.1244957603,24.7536377958,10.161614799324836,0.0720812279,3.282589448483275,3.282589448483275,0.0,inf,2.951250310083312,0
1,190510_2per_43_forfit,394416601.9159772,13156.321694923265,60.1244957603,24.7536377958,10.632608174199389,0.063494114,3.1371803581322952,3.1371803581322952,0.0,inf,2.951179835245236,0
1,190510_2per_43_forfit,394416800.8924117,13156.3283320627,60.1244957603,24.7536377958,10.856446287499416,0.0606974478,3.072498001323253,3.072498001323253,0.0,inf,2.9511103262326888,0
1,190510_2per_43_forfit,394416999.86884624,13156.334969202135,60.1244957603,24.7536377958,10.973590630728152,0.0668436872,3.0396987314626878,3.0396987314626878,0.0,inf,2.9510420121405088,0
1,190510_2per_43_forfit,394417198.8452808,13156.341606341572,60.1244957603,24.7536377958,11.045903377584214,0.0587525475,3.0197991399695185,3.0197991399695185,0.0,inf,2.9509751187049615,0
1,190510_2per_43_forfit,394417397.82171535,13156.348243481008,60.1244957603,24.7536377958,11.093345954824777,0.0587584538999999,3.0068844562904538,3.0068844562904538,0.0,inf,2.9509098676693153,0
1,190510_2per_43_forfit,394417596.7981499,13156.354880620442,60.1244957603,24.7536377958,11.12842264201614,0.0623811249,2.9974067837678757,2.9974067837678757,0.0,inf,2.9508464761605713,0
1,190510_2per_43_forfit,394417795.7745844,13156.361517759879,60.1244957603,24.7536377958,11.149010115331311,0.068856742,2.9918718500349986,2.9918718500349986,0.0,inf,2.950785156079063,0
1,190510_2per_43_forfit,394417994.7510189,13156.36815489931,60.1244957603,24.7536377958,11.163761813299455,0.0712973536,2.9879184165392636,2.9879184165392636,0.0,inf,2.9507261135031295,0
1,190510_2per_43_forfit,394418193.7274535,13156.374792038747,60.1244957603,24.7536377958,11.180861575403856,0.0582758922,2.98334876027748,2.98334876027748,0.0,inf,2.950669548109554,0
1,190510_2per_43_forfit,394418392.703888,13156.381429178182,60.1244957603,24.7536377958,11.18761492428276,0.0621358232,2.9815478764303007,2.9815478764303007,0.0,inf,2.9506156526126803,0
1,190510_2per_43_forfit,394418591.6803225,13156.388066317615,60.1244957603,24.7536377958,11.194682491566711,0.059147525,2.9796655282491114,2.9796655282491114,0.0,inf,2.9505646122225193,0
1,190510_2per_43_forfit,394418790.6567571,13156.394703457054,60.1244957603,24.7536377958,11.20197369837986,0.0554776421999999,2.977726105948592,2.977726105948592,0.0,inf,2.9505166041242,0
1,190510_2per_43_forfit,394418989.6331917,13156.40134059649,60.1244957603,24.7536377958,11.211734896046195,0.060415319,2.975133628211126,2.975133628211126,0.0,inf,2.9504717969801124,0
1,190510_2per_43_forfit,394419188.6096262,13156.407977735924,60.1244957603,24.7536377958,11.214802686062452,0.0605127027,2.974319785516149,2.974319785516149,0.0,inf,2.950430350455694,0
1,190510_2per_43_forfit,394419387.5860607,13156.414614875357,60.1244957603,24.7536377958,11.22167717977371,0.0624855500999999,2.9724976922289126,2.9724976922289126,0.0,inf,2.950392414770675,0
1,190510_2per_43_forfit,394419586.5624952,13156.421252014792,60.1244957603,24.7536377958,11.226096927697617,0.0613522153,2.9713274110003915,2.9713274110003915,0.0,inf,2.9503581302769035,0
1,190510_2per_43_forfit,394419785.53892976,13156.427889154227,60.1244957603,24.7536377958,11.231139149148532,0.0589483488999999,2.969993433154468,2.969993433154468,0.0,inf,2.950327627063863,0
1,190510_2per_43_forfit,394419984.5153643,13156.434526293664,60.1244957603,24.7536377958,11.231217714895765,0.0612978176999999,2.969972657156774,2.969972657156774,0.0,inf,2.9503010245929957,0
1,190510_2per_43_forfit,394420183.4917989,13156.441163433099,60.1244957603,24.7536377958,11.234994329087815,0.0559101943,2.96897430855432,2.96897430855432,0.0,inf,2.950278431361969,0
1,190510_2per_43_forfit,394420382.4682334,13156.447800572536,60.1244957603,24.7536377958,11.233319100276148,0.0617770028,2.969417072732778,2.969417072732778,0.0,inf,2.950259944599676,0
1,190510_2per_43_forfit,394420581.444668,13156.454437711973,60.1244957603,24.7536377958,11.235248574209743,0.0544903578,2.9689071229259745,2.9689071229259745,0.0,inf,2.9502456499929974,0
1,190510_2per_43_forfit,394420780.42110246,13156.461074851404,60.1244957603,24.7536377958,11.233631377547864,0.0588162472,2.969334527611713,2.969334527611713,0.0,inf,2.950235621445945,0
1,190510_2per_43_forfit,394420979.397537,13156.46771199084,60.1244957603,24.7536377958,11.235159605119131,0.0609127713999999,2.968930633136432,2.968930633136432,0.0,inf,2.9502299208719194,0
1,190510_2per_43_forfit,394421178.3739715,13156.474349130274,60.1244957603,24.7536377958,11.229966144115528,0.0532645961,2.9703036582433398,2.9703036582433398,0.0,inf,2.9502285980197303,0
1,190510_2per_43_forfit,394421377.35040605,13156.48098626971,60.1244957603,24.7536377958,11.227875827638918,0.0581257904,2.970856645716008,2.970856645716008,0.0,inf,2.950231690333744,0
1,190510_2per_43_forfit,394421576.32684064,13156.487623409146,60.1244957603,24.7536377958,11.220285646466763,0.0560185579999999,2.972866339665697,2.972866339665697,0.0,inf,2.950239222848644,0
1,190510_2per_43_forfit,394421775.3032752,13156.494260548585,60.1244957603,24.7536377958,11.21073874174455,0.0565774051999999,2.9753979901082306,2.9753979901082306,0.0,inf,2.9502512081190653,0
1,190510_2per_43_forfit,394421974.2797097,13156.500897688016,60.1244957603,24.7536377958,11.18979979352378,0.0719080476,2.9809657129987785,2.9809657129987785,0.0,inf,2.950267646184285,0
1,190510_2per_43_forfit,394422173.2561442,13156.507534827451,60.1244957603,24.7536377958,11.183312568004796,0.0598573129,2.982694914139048,2.982694914139048,0.0,inf,2.950288524568175,0
1,190510_2per_43_forfit,394422372.2325788,13156.514171966888,60.1244957603,24.7536377958,11.18058100668365,0.0590343017,2.9834236252905866,2.9834236252905866,0.0,inf,2.950313818314206,0
1,190510_2per_43_forfit,394422571.2090133,13156.520809106321,60.1244957603,24.7536377958,11.185324403773118,0.0585143942,2.982158435079734,2.982158435079734,0.0,inf,2.9503434900555923,0
1,190510_2per_43_forfit,394422770.1854478,13156.527446245756,60.1244957603,24.7536377958,11.188506967329303,0.0592186445,2.9813101620454527,2.9813101620454527,0.0,inf,2.9503774901203825,0
1,190510_2per_43_forfit,394422969.1618824,13156.534083385191,60.1244957603,24.7536377958,11.189177447928143,0.0568077406,2.9811315152564393,2.9811315152564393,0.0,inf,2.9504157566710036,0
1,190510_2per_43_forfit,394423168.1383169,13156.540720524628,60.1244957603,24.7536377958,11.179610804873114,0.0555714119,2.983682536182331,2.983682536182331,0.0,inf,2.9504582158781103,0
1,190510_2per_43_forfit,394423367.11475146,13156.547357664062,60.1244957603,24.7536377958,11.16623929873524,0.0589250787,2.987255478538183,2.987255478538183,0.0,inf,2.950504782128034,0
1,190510_2per_43_forfit,394423566.091186,13156.553994803498,60.1244957603,24.7536377958,11.146576524133522,0.0616150532,2.99252505445013,2.99252505445013,0.0,inf,2.9505553582635486,0
1,190510_2per_43_forfit,394423765.0676205,13156.560631942932,60.1244957603,24.7536377958,11.11433711472936,0.0583479774,3.0012054858053,3.0012054858053,0.0,inf,2.9506098358567594,0
1,190510_2per_43_forfit,394423964.04405504,13156.567269082369,60.1244957603,24.7536377958,11.071355018562638,0.0594372723,3.012857004755843,3.012857004755843,0.0,inf,2.95066809551408,0
1,190510_2per_43_forfit,394424163.0204896,13156.573906221802,60.1244957603,24.7536377958,10.994812513760705,0.0651637563,3.033831589039608,3.033831589039608,0.0,inf,2.9507300072115727,0
1,190510_2per_43_forfit,394424361.99692416,13156.58054336124,60.1244957603,24.7536377958,10.847210224500325,0.0584031137,3.0751141380549543,3.0751141380549543,0.0,inf,2.950795430660681,0
1,190510_2per_43_forfit,394424560.9733587,13156.587180500674,60.1244957603,24.7536377958,10.535360292461238,0.0700499686,3.166138470241399,3.166138470241399,0.0,inf,2.9508642157021936,0
1,190510_2per_43_forfit,394424759.9497932,13156.59381764011,60.1244957603,24.7536377958,9.872569793465546,0.0815180094,3.378695741598417,3.378695741598417,0.0,inf,2.950936202728688,0
1,190510_2per_43_forfit,394424958.92622775,13156.600454779544,60.1244957603,24.7536377958,8.707716695983727,0.1076488642,3.830672343210273,3.830672343210273,0.0,inf,2.9510112231327703,0
1,190510_2per_43_forfit,394425157.9026623,13156.607091918979,60.1244957603,24.7536377958,7.256532080515949,0.1323673068999999,4.5967425141519564,4.5967425141519564,0.0,inf,2.951089099781287,0
1,190510_2per_43_forfit,394425356.8790968,13156.613729058414,60.1244957603,24.7536377958,6.046263994679513,0.1413527821,5.516862900655281,5.516862900655281,0.0,inf,2.9511696475129723,0
1,190510_2per_43_forfit,394425555.8555314,13156.62036619785,60.1244957603,24.7536377958,5.452158317087585,0.1375479882,6.118019246666597,6.118019246666597,0.0,inf,2.9512526736590057,0
1,190510_2per_43_forfit,394425754.8319659,13156.627003337288,60.1244957603,24.7536377958,5.57174232050011,0.1320166044,5.986710727286683,5.986710727286683,0.0,inf,2.9513379785844562,0
1,190510_2per_43_forfit,394425953.80840045,13156.63364047672,60.1244957603,24.7536377958,6.38899465315446,0.1193571373,5.220916800007969,5.220916800007969,0.0,inf,2.9514253562494117,0
1,190510_2per_43_forfit,394426152.784835,13156.640277616156,60.1244957603,24.7536377958,7.72155681561689,0.1143203609,4.319907282473359,4.319907282473359,0.0,inf,2.951514594788243,0
1,190510_2per_43_forfit,394426351.7612695,13156.64691475559,60.1244957603,24.7536377958,9.121392311782282,0.0914539432,3.6569427538741066,3.6569427538741066,0.0,inf,2.9516054771048776,0
1,190510_2per_43_forfit,394426550.737704,13156.653551895024,60.1244957603,24.7536377958,10.123142449561117,0.0733946842,3.2950647178990704,3.2950647178990704,0.0,inf,2.951697781483084,0
1,190510_2per_43_forfit,394426749.71413857,13156.660189034461,60.1244957603,24.7536377958,10.65814020019751,0.0567952570999999,3.129665109790643,3.129665109790643,0.0,inf,2.9517912822097507,0
1,190510_2per_43_forfit,394426948.6905732,13156.6668261739,60.1244957603,24.7536377958,10.901082671311888,0.0552300575,3.0599171225073314,3.0599171225073314,0.0,inf,2.9518857502090974,0
