,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air_296,y_air_296_err,y_air_296_vary
21,7,3,478.466,13157.71857,0.0,False,0.00106,0.0,False,1.0000000000000001e-24,0.0426,0.0,False,0.64,-0.0074,0.0,False,0.0,0,0,False,1,0.112207006,0.0,False,0.64,0,0,False,0,0,0,False,0,0,False
22,7,2,368.7207,13157.72164,0.0,False,0.008329999999999999,0.0,False,1.0000000000000001e-24,0.0439,0.0,False,0.65,-0.0075,0.0,False,0.0,0,0,False,1,0.107357514,0.0,False,0.65,0,0,False,0,0,0,False,0,0,False
23,7,2,465.69,13157.74843,0.0,False,0.00542,0.0,False,1.0000000000000001e-24,0.0426,0.0,False,0.64,-0.0074,0.0,False,0.0,0,0,False,1,0.110424871,0.0,False,0.64,0,0,False,0,0,0,False,0,0,False
24,7,1,438.701,13158.4839,0.0,False,4.2100000000000014e-05,0.0,False,1.0000000000000001e-24,0.0447,0.0,False,0.65,-0.0074,0.0,False,0.0,0,0,False,1,0.11088723,0.0,False,0.65,0,0,False,0,0,0,False,0,0,False
25,7,3,531.3635,13158.67091,0.0,False,0.000863,0.0,False,1.0000000000000001e-24,0.0416,0.0,False,0.64,-0.0073,0.0,False,0.0,0,0,False,1,0.112207006,0.0,False,0.64,0,0,False,0,0,0,False,0,0,False
26,7,2,517.17,13158.67694,0.0,False,0.004450000000000001,0.0,False,1.0000000000000001e-24,0.0416,0.0,False,0.64,-0.0073,0.0,False,0.0,0,0,False,1,0.110424871,0.0,False,0.64,0,0,False,0,0,0,False,0,0,False
27,7,1,546.7,13158.68,0.0,False,2.08,0.0,False,1.0000000000000001e-24,0.04,0.0,False,0.77,-0.0087411,0.0,False,3.3e-05,0,0,False,1,0.09,0.0,False,0.77,0,0,False,0,0,0,False,0,0,False
28,7,1,438.44,13158.74,0.0,False,3.4000000000000004,0.0,False,1.0000000000000001e-24,0.04,0.0,False,0.82,-0.008568000000000001,0.0,False,2.9e-05,0,0,False,1,0.1,0.0,False,0.82,0,0,False,0,0,0,False,0,0,False
29,7,3,426.2234,13158.78878,0.0,False,0.0013900000000000002,0.0,False,1.0000000000000001e-24,0.0433,0.0,False,0.65,-0.0078,0.0,False,0.0,0,0,False,1,0.109090145,0.0,False,0.65,0,0,False,0,0,0,False,0,0,False
30,7,2,414.794,13158.84219,0.0,False,0.007050000000000002,0.0,False,1.0000000000000001e-24,0.0433,0.0,False,0.65,-0.0078,0.0,False,0.0,0,0,False,1,0.107357514,0.0,False,0.65,0,0,False,0,0,0,False,0,0,False
